id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
0DJFfzpoWz0wiaBzqcSeuh,0.663,0.787,5,-10.812,0,0.04,0.378,0.00208,0.0335,0.795,108.166,214613
2u99Zw0lJfewLNqXNOkwJA,0.746,0.851,0,-6.732,1,0.031,0.0174,6.42e-06,0.337,0.771,122.119,218627
6iylqkbmhmMuALYYrvoh2y,0.725,0.884,10,-5.161,0,0.1,0.036,1.05e-05,0.105,0.364,126.785,214093
3SZhwgn2fYVmpBuzi4NIyM,0.663,0.867,0,-6.534,1,0.0469,0.0165,0.00731,0.261,0.934,123.948,307467
12uZzPLGpbjC64huvqynp3,0.829,0.709,9,-7.002,1,0.0351,0.295,0.00132,0.165,0.78,128.776,272293
1R1vbkHj40yexphG1i7x27,0.634,0.746,0,-8.119,1,0.0269,0.152,0.0,0.267,0.712,113.704,260880
79FPdsekcDp7RWK1IzClbr,0.622,0.445,8,-13.44,1,0.0261,0.0566,0.00189,0.0879,0.386,101.366,265293
6bJhaEuaDpObzFOrsOejlJ,0.52,0.605,1,-11.013,1,0.0353,0.181,0.699,0.0623,0.77,120.256,330960
1rsEtsxCNm3zfmvwDRrOcV,0.766,0.877,5,-6.907,0,0.0296,0.133,0.00288,0.0276,0.971,120.325,199293
49wHCjiu34kM3VRgumQ1tJ,0.54,0.746,7,-9.412,1,0.045,0.13,8.73e-06,0.0976,0.826,163.809,219867
5GLYtND9tYHCEdIQ1i1JH3,0.864,0.507,11,-6.464,0,0.0722,0.102,0.0,0.291,0.633,126.162,257867
2uynnXFdf3wBIjOEHCB9up,0.709,0.518,0,-10.187,1,0.105,0.22,2.45e-05,0.232,0.619,118.616,296453
44ZIKFdQNivuldITWWDsM5,0.769,0.527,7,-10.153,1,0.0876,0.0059,1.58e-05,0.0383,0.906,145.015,246973
6fbeOOv9u5JQwZx4pyW4mY,0.785,0.951,4,-5.7,0,0.175,0.111,0.0395,0.388,0.634,108.264,261720
3or3oEITvJmMwZRYeWSaen,0.588,0.908,9,-8.117,1,0.0431,0.151,0.000248,0.596,0.926,143.96,244120
4Dvkj6JhhA12EX05fT7y2e,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,167303
2YlZnw2ikdb837oKMKjBkW,0.63,0.53,0,-7.259,1,0.0434,0.4,0.0,0.177,0.417,108.038,225053
1u8c2t2Cy7UBoG4ArRcF5g,0.76,0.703,5,-5.412,1,0.054,0.103,0.0,0.0913,0.57,95.997,231827
5cF0dROlMOK5uNZtivgu50,0.775,0.613,3,-4.586,0,0.0542,0.109,2.33e-05,0.134,0.797,100.066,208787
