id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
0wPocURkwalqUbHry5EjFi,0.714,0.794,0,-7.461,0,0.0404,0.086,0.0,0.0869,0.905,110.017,232714
7IONlR91eAbmi9tW8UzxFy,0.716,0.239,0,-14.631,0,0.323,0.471,0.0,0.108,0.415,83.974,160714
1HJgVlLtZUeIvknaqXp2DW,0.585,0.506,9,-10.104,0,0.041,0.81,0.00072,0.236,0.102,90.003,110333
15FUlk7gnWNBj6NAuc3u9H,0.792,0.693,4,-5.153,0,0.246,0.169,5.26e-06,0.034,0.88,99.972,148823
5uU1uuyaUIBOiiUSQG7Wl3,0.731,0.85,9,-4.913,1,0.0336,0.252,0.0,0.605,0.644,119.706,157478
7HuwdLlNJe0lLHiWKICX8N,0.689,0.948,1,-3.727,0,0.0365,0.152,0.000572,0.316,0.202,124.515,180291
5B08Jd5EOpSToDbe928YP7,0.589,0.709,6,-5.431,0,0.0598,0.128,0.000629,0.059,0.341,114.347,150788
4ewazQLXFTDC8XvCbhvtXs,0.44,0.317,8,-9.258,1,0.0531,0.891,4.78e-06,0.141,0.268,169.914,233456
3ypzlFX9dj3gsP3h8sL3NR,0.579,0.785,5,-5.71,0,0.0761,0.1,6.67e-05,0.202,0.425,169.849,155294
4ukpzISrjkAQ8BoXd1BRqU,0.729,0.912,5,-4.964,0,0.0465,0.143,1.84e-05,0.21,0.765,134.998,160000
3eX0NZfLtGzoLUxPNvRfqm,0.637,0.398,7,-8.294,1,0.0564,0.0573,1.03e-06,0.101,0.0374,108.075,218271
6hW6qTtDefzSDmgpPzaCUq,0.647,0.558,8,-7.631,1,0.104,0.42,0.0,0.131,0.732,149.958,192000
2rUsrO3r74hZTk7WqT4ZiG,0.743,0.488,0,-6.764,1,0.0392,0.217,0.00507,0.122,0.694,87.488,161143
00lDqvbZ1cNPbnrC2UNpON,0.84,0.448,6,-9.492,0,0.131,0.692,1.02e-06,0.106,0.351,132.926,117293
0cQVqPuHQP4KEwc7ZUQmj6,0.613,0.808,10,-2.851,1,0.0346,0.0426,0.0159,0.102,0.38,124.037,240427
7vqWwggwPAMu5y9I13Gxrv,0.574,0.857,5,-3.519,1,0.147,0.17,3.97e-06,0.139,0.478,147.107,160679
55iXV5xW7LXasYXmkZiXhc,0.633,0.562,9,-5.495,0,0.0351,0.479,0.0,0.142,0.511,139.824,178065
6HtYeBK2CC3gwnVJsvcJO0,0.652,0.66,4,-7.303,0,0.046,0.101,2.99e-05,0.135,0.168,94.964,247579
59nOXPmaKlBfGMDeOVGrIK,0.463,0.642,1,-4.474,1,0.34,0.314,0.0,0.0686,0.339,83.389,189893
76thNfz4SfVvUnkIAUKrRk,0.609,0.803,0,-5.233,1,0.0879,0.0813,1.77e-06,0.116,0.164,109.775,145049
7usQsoMwR4fy2Vj5mK4iwz,0.525,0.595,0,-6.723,1,0.0401,0.0145,0.0086,0.119,0.32,99.909,160907
3ITsvO1O97gJgcU7MPo6YS,0.778,0.354,0,-5.922,1,0.0478,0.807,0.0,0.224,0.568,104.836,173143
65RmOOUWgO1tkSd1FWBLsP,0.564,0.814,1,-5.174,0,0.112,0.00765,0.0,0.275,0.797,171.926,164148
4CMqZtMdYFZ1zOGcwzClqh,0.578,0.52,2,-8.087,0,0.0889,0.601,0.0,0.269,0.257,131.202,179345
21DHdpeXDt2LJR9azsrXSf,0.615,0.736,11,-6.379,1,0.0392,0.0462,0.0,0.0987,0.557,130.044,153231
2RJAKIw6nIkgZVsAIKhmqz,0.633,0.548,5,-5.634,0,0.0467,0.269,0.0,0.16,0.35,160.011,192000
2c3GsiKGjR3Z3t0sXPAQw6,0.715,0.583,9,-9.105,0,0.259,0.353,0.0145,0.645,0.55,105.005,145714
7ELEqMsdcrkEEWL9l2rxxq,0.547,0.691,6,-5.628,1,0.0546,0.212,0.0,0.0596,0.713,170.028,168000
5W5pFBBn3jwGQ8kkxXYBu4,0.586,0.606,11,-9.431,1,0.0688,0.395,0.0882,0.166,0.752,180.058,293561
3ULUbauMjFIQS5eDEU59fD,0.659,0.5,5,-7.452,0,0.115,0.22,0.0,0.126,0.519,69.989,141429
6rhOsss4ZJlJqIC1Msudql,0.618,0.739,2,-8.386,1,0.0359,0.0286,0.000144,0.084,0.553,150.022,187856
2pQerHCXgXY7NK7hKVHxm7,0.717,0.417,10,-11.969,1,0.0383,0.658,0.000196,0.103,0.471,124.942,203305
5QcFp7pfgwM6UpYRMuCAUf,0.672,0.825,2,-4.602,1,0.0822,0.303,4.73e-06,0.253,0.497,97.953,191020
1sH4T5NaMQcfrlGyOiei9Y,0.764,0.51,0,-9.992,1,0.0764,0.451,0.0,0.0927,0.527,135.02,204096
4iHHJjq8P0hauPgKDDCmDA,0.752,0.783,9,-5.884,1,0.0505,0.14,0.000191,0.0835,0.312,115.026,160957
74loibzxXRL875X20kenvk,0.695,0.555,5,-8.5,0,0.0509,0.141,0.826,0.11,0.26,150.024,83200
7Gt6D2t6mFlOs75FXBSJfc,0.636,0.756,5,-5.706,1,0.0654,0.0404,1.89e-05,0.0738,0.217,122.927,181525
4YlSckiB2Mxl6vqiJMRhng,0.461,0.794,1,-4.801,0,0.0406,0.000179,0.00144,0.188,0.484,105.992,158491
0fehXIrUEhdOufDaBnz1nf,0.889,0.842,5,-4.541,1,0.236,0.368,0.0,0.0875,0.881,89.964,133333
