id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
6L8xB44ZvgAJjQEY9Zx6y6,0.732,0.803,7,-9.491,1,0.0515,0.0406,0.75,0.069,0.471,113.836,202987
3QP0Ar3iRtS6GJMRcQryaf,0.886,0.778,1,-8.549,1,0.172,0.0317,0.0175,0.076,0.556,119.573,387835
2ycghCtdMwb29zZQ7ffSoX,0.649,0.968,10,-6.91,0,0.0421,0.0171,0.0981,0.0728,0.812,123.077,227453
4IdjLApIFnK01hRUdQlCLT,0.72,0.678,1,-11.05,1,0.0445,0.000105,0.897,0.0501,0.652,122.649,457187
5suP41ovdCSHsXZnTFALzX,0.673,0.862,6,-8.284,1,0.069,0.0383,0.123,0.233,0.854,124.076,270827
7aetPME2AVagb4pKlIVbHM,0.692,0.938,11,-6.25,0,0.0529,0.205,0.0065,0.281,0.71,118.578,351373
27kKrfGjxtsLHggpC33MCR,0.684,0.797,10,-8.001,0,0.0357,0.00281,0.528,0.0813,0.379,121.094,354000
2vRbn7ZmxrkEO2SBfxJe3V,0.849,0.448,10,-15.46,0,0.195,0.0265,0.888,0.0808,0.702,124.035,492340
3RSvIGylwXhu3r83K1bkJJ,0.619,0.862,6,-12.457,1,0.077,0.0258,0.838,0.158,0.761,127.049,519360
5KHuz0H273zY0wN6aBebB3,0.767,0.964,1,-7.587,1,0.0981,0.00516,0.484,0.109,0.512,121.962,208524
7wAPKByejF2gAMm9PoWkXN,0.689,0.842,7,-8.471,1,0.0488,0.133,0.903,0.0657,0.429,109.931,435800
2w6c7A9bfstvqCVOCF6UmV,0.577,0.981,9,-10.328,1,0.0505,0.00303,0.42,0.751,0.172,126.009,375693
4XbAHiP83NvAj1rW2vIrys,0.778,0.842,2,-8.897,1,0.0567,0.0345,0.176,0.0488,0.788,121.974,313813
3kdJEtRfy0SMVMyuwU8KJs,0.62,0.847,10,-6.701,0,0.0759,0.00019,0.0266,0.173,0.434,123.733,446467
5SMnHUNB2iBm3rkuoHpIZO,0.731,0.859,10,-6.209,0,0.0414,0.000652,0.000184,0.116,0.573,121.867,456911
50OKS8aOeuiegMnJuPKUeN,0.742,0.855,1,-8.344,0,0.0611,0.0317,0.81,0.119,0.0455,138.008,420684
0mXFXApXwB0dlP1Adh9ne7,0.626,0.929,0,-5.784,1,0.0613,0.0266,0.753,0.548,0.407,133.017,221669
5N80aklIwhM08q633wWQCK,0.67,0.969,6,-4.975,1,0.0586,0.00132,0.855,0.0848,0.192,132.002,234547
4NGwhkwJzROYFJKNFmFHus,0.691,0.873,7,-10.123,1,0.0484,0.173,0.872,0.118,0.183,135.017,192000
7CYS0ibZaJm201ZKonnqih,0.707,0.893,7,-7.449,1,0.0543,0.00712,0.819,0.0802,0.159,130.009,498462
7kXnFFxdau1mKmTHs4CYt3,0.71,0.76,6,-10.72,0,0.0708,0.199,0.92,0.109,0.0925,129.995,351956
3RuegyAnJON9JSi916xbQY,0.768,0.787,9,-8.233,1,0.0496,0.0228,0.688,0.0905,0.0916,130.045,244615
4zRPvp6MSPCSAmaOJJgkFU,0.795,0.812,10,-5.993,0,0.0639,0.00142,0.861,0.0756,0.25,130.002,420000
