id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
6yyrsrci6u2nreFlhXSy3J,0.853,0.48,8,-9.052,1,0.0512,0.0234,0.000618,0.0323,0.815,92.157,254865
2WQKHNETUytUGsD32TTNeO,0.865,0.562,10,-6.811,0,0.251,0.0318,0.0,0.246,0.81,85.02,222467
5MKYnizdhDDik45mEncVXu,0.703,0.336,1,-15.422,0,0.334,0.0937,0.0258,0.0447,0.712,73.911,310707
7sEWCRGY38fibhCxJPOtmM,0.868,0.434,0,-8.538,1,0.0634,0.234,0.0,0.167,0.576,116.999,285907
6JRLFiX9NJSoRRKxowlBYr,0.776,0.559,6,-8.375,0,0.103,0.11,0.0,0.0671,0.758,122.242,232200
4DQttwipnILl88cru3BRZx,0.824,0.366,7,-10.96,1,0.145,0.039,0.106,0.0403,0.895,73.949,249533
5iynCtpEY7mx4ou54tHBPH,0.78,0.427,5,-8.371,0,0.126,0.128,1.75e-05,0.0697,0.526,71.665,228760
0dO79bdqpF4yl3Hpms8Eu7,0.795,0.415,0,-10.466,1,0.153,0.127,8.76e-06,0.0669,0.821,76.28,265880
6PbtTwGUPPbnT7nRTA1gS3,0.707,0.716,10,-8.962,0,0.0879,0.057,4.25e-06,0.36,0.966,154.118,222600
5O4erNlJ74PIF6kGol1ZrC,0.916,0.72,0,-8.548,1,0.1,0.36,0.00016,0.0958,0.76,103.312,237000
3YBegdujtmxpdDrJOGY4ef,0.686,0.483,9,-11.158,1,0.0459,0.896,0.947,0.078,0.725,121.525,120246
2ZDkZV0SUhoP3mXGX6ASZm,0.801,0.516,1,-7.022,1,0.0814,0.0558,0.00861,0.126,0.877,84.793,187611
16DTl4nJDz444OcvTlbxxD,0.74,0.687,7,-6.608,0,0.278,0.21,1.82e-05,0.109,0.782,73.083,203400
3MhdH8PxqH1FuQp3HBptUI,0.765,0.666,7,-5.384,1,0.172,0.102,0.0,0.116,0.756,87.002,273360
6tSnAL9iwby1KnfwzhgvJs,0.752,0.575,7,-6.159,0,0.133,0.0879,0.884,0.125,0.825,177.55,109785
1Rvl8qsKJurfFTyWLBI9ib,0.651,0.747,1,-7.269,0,0.0699,0.0528,0.0,0.207,0.776,147.518,249520
4llIZen1Cn4mi3DJm2Lqlz,0.87,0.299,10,-13.409,1,0.248,0.122,0.0514,0.0926,0.933,75.895,317360
3ciMXKwXlLCFcQCyhKblZs,0.833,0.575,4,-9.341,0,0.238,0.232,0.0,0.139,0.807,78.689,299947
75FYqcxt1YEAtqDLrOeIJn,0.826,0.49,9,-10.477,1,0.0676,0.00916,4.41e-06,0.0415,0.627,74.126,180267
4uOKFydzAejjSFqYbv1XPt,0.857,0.468,1,-8.53,1,0.0476,0.00414,1.32e-05,0.269,0.843,89.119,183733
44B7niGo4Ap4Kgf88xZk7b,0.614,0.245,11,-16.729,1,0.0369,0.917,0.767,0.113,0.316,140.052,138857
6IvCfEDx144Whfy0RWUdO3,0.911,0.429,10,-15.206,1,0.117,0.0238,1.86e-06,0.0608,0.808,118.026,323040
0V9CF315TMGEvOWXQBNuUO,0.854,0.793,2,-8.25,1,0.25,0.238,1.27e-05,0.356,0.796,158.554,250200
3QbMBn1cm37oUtWYwmccqc,0.693,0.41,2,-12.762,1,0.145,0.0144,0.0,0.0881,0.813,145.037,189867
